panel,series,point,x_label,y_label,x,y,finite
1,Curve 1,0,Pressure (bara),Compressibility Factor Z (-),10.0,0.974419604446793,True
1,Curve 1,1,Pressure (bara),Compressibility Factor Z (-),16.551724137931036,0.9577621373855919,True
1,Curve 1,2,Pressure (bara),Compressibility Factor Z (-),23.10344827586207,0.9412298778671664,True
1,Curve 1,3,Pressure (bara),Compressibility Factor Z (-),29.655172413793103,0.9248687088342663,True
1,Curve 1,4,Pressure (bara),Compressibility Factor Z (-),36.20689655172414,0.9087327708620705,True
1,Curve 1,5,Pressure (bara),Compressibility Factor Z (-),42.758620689655174,0.892885369794601,True
1,Curve 1,6,Pressure (bara),Compressibility Factor Z (-),49.310344827586206,0.877399697263457,True
1,Curve 1,7,Pressure (bara),Compressibility Factor Z (-),55.862068965517246,0.8623591902261144,True
1,Curve 1,8,Pressure (bara),Compressibility Factor Z (-),62.41379310344828,0.84785730411085,True
1,Curve 1,9,Pressure (bara),Compressibility Factor Z (-),68.9655172413793,0.833996437652792,True
1,Curve 1,10,Pressure (bara),Compressibility Factor Z (-),75.51724137931035,0.8208857507655744,True
1,Curve 1,11,Pressure (bara),Compressibility Factor Z (-),82.06896551724138,0.8086376904611026,True
1,Curve 1,12,Pressure (bara),Compressibility Factor Z (-),88.62068965517241,0.7973632093124162,True
1,Curve 1,13,Pressure (bara),Compressibility Factor Z (-),95.17241379310344,0.7871659267239172,True
1,Curve 1,14,Pressure (bara),Compressibility Factor Z (-),101.72413793103449,0.7781357997958662,True
1,Curve 1,15,Pressure (bara),Compressibility Factor Z (-),108.27586206896552,0.7703431406884258,True
1,Curve 1,16,Pressure (bara),Compressibility Factor Z (-),114.82758620689656,0.7638339201100267,True
1,Curve 1,17,Pressure (bara),Compressibility Factor Z (-),121.37931034482759,0.7586271476399626,True
1,Curve 1,18,Pressure (bara),Compressibility Factor Z (-),127.93103448275862,0.7547147320757662,True
1,Curve 1,19,Pressure (bara),Compressibility Factor Z (-),134.48275862068965,0.7520637211145634,True
1,Curve 1,20,Pressure (bara),Compressibility Factor Z (-),141.0344827586207,0.7506203742676845,True
1,Curve 1,21,Pressure (bara),Compressibility Factor Z (-),147.58620689655172,0.7503152733882255,True
1,Curve 1,22,Pressure (bara),Compressibility Factor Z (-),154.13793103448276,0.7510686610259849,True
1,Curve 1,23,Pressure (bara),Compressibility Factor Z (-),160.6896551724138,0.7527953630314823,True
1,Curve 1,24,Pressure (bara),Compressibility Factor Z (-),167.24137931034483,0.7554088991304607,True
1,Curve 1,25,Pressure (bara),Compressibility Factor Z (-),173.79310344827587,0.7588246239603887,True
1,Curve 1,26,Pressure (bara),Compressibility Factor Z (-),180.3448275862069,0.7629619197033832,True
1,Curve 1,27,Pressure (bara),Compressibility Factor Z (-),186.89655172413794,0.7677455668280245,True
1,Curve 1,28,Pressure (bara),Compressibility Factor Z (-),193.44827586206898,0.7731064627472712,True
1,Curve 1,29,Pressure (bara),Compressibility Factor Z (-),200.0,0.7789818596029047,True
1,Ideal gas (Z=1),0,Pressure (bara),Compressibility Factor Z (-),0.0,1.0,True
1,Ideal gas (Z=1),1,Pressure (bara),Compressibility Factor Z (-),1.0,1.0,True
